path,Rock ID,type
Stone 6 filtered_v1/Rock6_882_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1600_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_128_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_538_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_497_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_503_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_843_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1577_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1019_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1120_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_392_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_804_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_962_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1352_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1117_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_974_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_458_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1232_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_839_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1063_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_400_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_304_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1397_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1708_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_830_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_894_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1574_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1341_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_582_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_616_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_134_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1316_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1537_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_325_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1481_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_826_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1570_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1406_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1108_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_374_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1379_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1236_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1279_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_666_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_824_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_917_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_724_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_850_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1343_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1004_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_516_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1609_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1496_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_805_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1202_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_580_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1134_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_485_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_419_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1324_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1253_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1444_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1271_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1066_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_263_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_174_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1094_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_647_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1145_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_99_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_897_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1154_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1032_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1653_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_282_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_295_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_883_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1414_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1321_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_740_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1512_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_518_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_543_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_689_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_502_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1119_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_887_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_426_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_219_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_920_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_236_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1451_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_759_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_428_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1463_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_468_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_898_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_990_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_720_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_597_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1395_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1668_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_893_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_151_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_371_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1044_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_901_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1621_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1229_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1530_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1662_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_443_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_932_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_970_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_928_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_937_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1296_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1373_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_953_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_880_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_693_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1150_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_496_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_939_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_814_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1403_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_870_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1643_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1435_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1644_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1410_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1729_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_361_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_612_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_180_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_230_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_130_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1548_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_686_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1479_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1252_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1327_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_781_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1008_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_879_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_199_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1464_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_566_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1097_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_274_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_837_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_635_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1441_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1376_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1645_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_347_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_960_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1191_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_792_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_557_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_758_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1297_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_540_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_921_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_966_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_220_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1669_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_453_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1040_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_949_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_131_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_806_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_563_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1378_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_406_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_995_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_449_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1269_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1346_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_512_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_649_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1157_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1093_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_464_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_423_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1484_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1679_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_100_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_776_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1413_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_414_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1165_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1517_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_657_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_132_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_296_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1280_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1486_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1368_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_474_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1447_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1357_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_195_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1355_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1026_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_593_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1569_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1636_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_235_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_718_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1665_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1227_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1184_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1604_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_620_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1501_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_688_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_222_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1695_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_581_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1493_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_712_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_417_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_266_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1466_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1450_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_713_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_925_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_799_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_610_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1364_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1054_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_507_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1642_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_163_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1166_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_919_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_439_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_654_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_193_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1344_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_661_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_603_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_738_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_445_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1571_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_576_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_463_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_342_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_106_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_140_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_196_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1556_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_278_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_987_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_628_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1072_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_655_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_842_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_930_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_318_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1731_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1199_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1624_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1581_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1290_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_433_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_659_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1283_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_171_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_606_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1675_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_472_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_156_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1228_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_300_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_513_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_376_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1420_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_667_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_429_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1151_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1016_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_115_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_467_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_643_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_188_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_905_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_852_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_336_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1187_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_677_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1068_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_146_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_989_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1549_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_589_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_122_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_730_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1422_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1090_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1583_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1009_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_339_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_584_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1078_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1539_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_701_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1684_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_705_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_807_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_663_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1023_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1204_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_168_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_290_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_147_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_622_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1095_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_571_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1457_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_446_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1555_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_648_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_416_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_951_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_280_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1589_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_787_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_527_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_213_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1400_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_475_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1351_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_929_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1630_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_173_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_846_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_200_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1513_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_789_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1545_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1560_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_615_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_370_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_899_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1416_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_332_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1196_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1051_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_618_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_936_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1704_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_831_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1393_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1565_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_660_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1136_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_320_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1183_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_977_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1593_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1046_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_330_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1641_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_253_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1436_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1715_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_160_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1502_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1126_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_681_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1709_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1428_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1345_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_431_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_542_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1438_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_126_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_504_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_749_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_127_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_717_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_709_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1302_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1608_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1640_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1216_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_135_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_825_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_560_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_691_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1443_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1057_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_914_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1489_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_549_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_910_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1697_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_779_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1478_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_886_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_272_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1210_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_211_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1633_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_333_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1219_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1527_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_312_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_592_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_871_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_634_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1289_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_854_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_771_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1086_filtered.png,6,Calcium
Stone 6 filtered_v1/Rock6_1169_filtered.png,6,Calcium
